sample_no,doc_id,line_png,gt_file,token_index,osmanlica,gt_line
450,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.gt.txt,2,یاقینلرده,بو یاقینلرده امریقهلونك بری بر دیكمك التی ایجاد ایدوب اوروپهیه كتیرمش و بو التله چوقا و مشین و امثالی شیلر دیكیلهبیلهجكندن فایدهلی مخترعات جدیدهدن بولونمش
451,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-009.png,423004fa-5205-47a8-9713-37953b6b22b8-009.gt.txt,15,اوردو,بیان اولونمش و مذكور مذكره لدالمتعه خلاصه مالالی مذكور اوچ نوع تلغرافدن بر نوعی اوردو ایله متحرك اولوب باش قوماندان ایله فرقه قوماندانلقلرینك مخابراتنه مخصوص اولدیغی كبی نوع دیكری میدان محاربه ایله ایلری
452,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-004.png,54ec03e8-858e-4976-9e36-f4a1945e5130-004.gt.txt,2,قرالرینه,مقاطعهسی قرالرینه تسلیط برله رعایا فقراسنك مزروعاتلرك حیواناته اكلی و پای-مال و بونك امثالی انواع
453,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-008.png,54ec03e8-858e-4976-9e36-f4a1945e5130-008.gt.txt,5,نهبی,و هر نه كه نهبی غصب ایلمشلر ایسه مرقومان مزبور علی بك ایله بینلرنده اقتسام ایلهدكلرندن باشقه اق
454,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.gt.txt,5,جنته,بو سمانك عرضه باقان، جنته دقت ایدن بیڭلر مدقق كوزلرز بز۔ [حاشیه]
455,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.gt.txt,15,لدی,رو نما اولان اختلافات اوزرینه برو طرف اكرادندن بعضیلری بحسب الجنسیه معاونته سكرتمكده اولدقلری لدی الاستحبار
456,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.gt.txt,10,مصنوعاتی,اولان ییلدیزلر دخی، كویا ملایكهلر گبی زمین یوزندهكی نازنین مصنوعاتی كوردكجه جنت عالمینه باقییورلر۔ او موقت خارقهلری
457,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-007.png,54ec03e8-858e-4976-9e36-f4a1945e5130-007.gt.txt,7,اشیالر,احراق بیك-نار ایلهیوب بیل-جمله اموال و اشیالر غارت و اهالی قریهدن ایكی نفر كیمهسنهیی بلا-جرم قتلن اعدام
458,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-004.png,54ec03e8-858e-4976-9e36-f4a1945e5130-004.gt.txt,15,انواع,مقاطعهسی قرالرینه تسلیط برله رعایا فقراسنك مزروعاتلرك حیواناته اكلی و پای-مال و بونك امثالی انواع
459,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-012.png,675e3a55-9125-4502-8f60-b8a5ab6af227-012.gt.txt,3,كوستریر,صورت عسرت كوستریر ایسه ما ملكندن اولمقداری فروخت اولنهرق بعد التحصیل بر دخی خدمات میریهده استخدام اولنمامق اوزره طرد قلنه و اختلاس
460,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-024.png,675e3a55-9125-4502-8f60-b8a5ab6af227-024.gt.txt,12,امرا,دخی والی ایله مجلس احكام حامی قوسی اولهجغندن مجموع علما و امرا و مصالح میریهده قوللانیلان كافه مامورین و مستخدمین امور مامورهلرینه دایر
461,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-011.png,423004fa-5205-47a8-9713-37953b6b22b8-011.gt.txt,30,سنیذیه,و استحضاری داعیره عسكریهجه مرتبه وجوبه منتهی و بونلرك صورت وضع و ترتیبلری و بولوكلرك تشكیلاتی محلیندن جلب اولونان لوایح و رسایلده و جهت فنیهسی دخی كچنلرده تخت اراده سنیذیه الینان پروغراملرك حكمت عسكریه
462,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,15,ترقیم,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
463,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,29,مذكرهنك,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
464,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-008.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-008.gt.txt,1,جامعه,جامعه اسلامیه و فحوای (المومنونه اخوه) اقتضاسنجه بین الدولتین العلیتین یك جهتی و اتحادك استقراری و بین الحضرتین الفخمتین دركار
465,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-006.png,675e3a55-9125-4502-8f60-b8a5ab6af227-006.gt.txt,7,ویاخود,جبرا المق ویا صاتدرمق ایچون بالذات ویاخود بالواسطه اجبار ایلمك مثللو شیلر وجها من الوجوه جایز اولمیه و اكر بو مثللو ماده ممنوعه و مكروههیه جسارت
466,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-004.png,675e3a55-9125-4502-8f60-b8a5ab6af227-004.gt.txt,20,ذات,برنجی ماده طرف دولتعلیهدن و وراثت فرمان عالیسی موجبنجه مصر والیلرینه محول اولان حكومت محلیه و بالتوارث والی بولنان ذات ایله مامورین
467,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-021.png,423004fa-5205-47a8-9713-37953b6b22b8-021.gt.txt,13,خاوی,و اوستوریه امور خارجیه نظارتلرینه تبلیغات لازیمه بالاجرا الینان جوابلر صورتلرینك كوندریلدیكنی خاوی وارد اولان ایكی قطعه تحریراتك صورتلری لفا و اوراق متفرعه ایله
468,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,3,نصفت,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
469,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-003.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-003.gt.txt,3,موقفنك,سوزك برنجی موقفنك اخرندن الینمشدر۔
470,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,7,كورمز,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
471,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-013.png,423004fa-5205-47a8-9713-37953b6b22b8-013.gt.txt,29,حاصل,مامور قیلینان افندیلردن ایكی اوچ نفری فرانسه تلغراف بولوكلرینه ویریلهرك برقاچ ماه استخدام قیلیندیغی ویاخود مكتبدن مخرج برقاچ ضابطان مذكور بولوكلره لاجل التعلیم مخصوصا كوندریلدیكی حالده اساس مطلب حاصل
472,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,6,كوزی,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
473,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-007.png,675e3a55-9125-4502-8f60-b8a5ab6af227-007.gt.txt,15,شاید,ایدن اولور ایسه فرضا برینك مال و املاكنه تسلطی وقوعنده منع و دفع اولنوب شاید بر تقریب ایله ضبط ایتمش بولنور ایسه مضبوط اولان مال و املاك
474,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,19,دخی,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
475,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-009.png,54ec03e8-858e-4976-9e36-f4a1945e5130-009.gt.txt,1,كوپرو,كوپرو نام محلده اقامت و مرور و عبور ایدن ابنا سبیل و اولاقلره تسلیط ایلهدكلرینه بناء دیویلك
476,9b55f175-618f-4cf6-8ccf-8936d1cbff34,9b55f175-618f-4cf6-8ccf-8936d1cbff34-001.png,9b55f175-618f-4cf6-8ccf-8936d1cbff34-001.gt.txt,1,قات,قات اندر قات مكافات حسنهسنی كورر
477,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-015.png,423004fa-5205-47a8-9713-37953b6b22b8-015.gt.txt,14,صورتله,مضبطه مذكوره مندراجتی پك یولونده و بجا كورونمش ایسه ده اول امرده اول صورتله كرك پاریسده بولونان طلبهدن تعین قیلیندیغی و كرك بوراجه مكتبدن مخرج مقتدر ضابطاندن برقاچ نفری مخصوصان كوندریلدیكی
478,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.gt.txt,7,ایدن,بو سمانك عرضه باقان، جنته دقت ایدن بیڭلر مدقق كوزلرز بز۔ [حاشیه]
479,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.gt.txt,3,كلینجه,حدود مسیلهسنه كلینجه رای منیر مشكل كشا و ضمیر مهر نظیر عالم ارالرینه روشنادر كه تبعه ایرانیهدن اولان اكراد ایله دیكر صونف اهالی بیننده
480,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-020.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-020.gt.txt,6,مشاهده,باقی بر صورتده جنتده دخی مشاهده ایدییورلر كبی، بر زمینه، بر جنته باقییورلر۔ یعنی او ایكی عالمه نظارتلری وار، دیمكدر۔
481,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,15,ایتلرز,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
482,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.gt.txt,9,دلیل,موضوع بحث اولان مدعای اخلاص و اختصاصه بر دلیل جدید كوسترلمشدر و بو كره اولجانب حقایق جالبه عودتنده بك دخی
483,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-003.gt.txt,13,بیك,متوفای مومیالیهن  مرجان جامع شریفی وقفی حاصلاتندن سالیه مخصص اولان یكرمی بش بیك غروشدن شعریه ایكی یوز
484,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-016.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-016.gt.txt,3,دیڭلهدم,دیدكلرینی خیالا دیڭلهدم۔
485,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-020.png,423004fa-5205-47a8-9713-37953b6b22b8-020.gt.txt,3,معالی,ایشبو تذكره معالی معلوم ثناوری اولارق موجبنجه نظارت جلیله خارجیهدن سفارتین مشارالیهمایه اشعار كیفیت ایتدیریلمش ایدی۔ بونك اوزرینه سفارتین مشارالیهما طرفلرندن فرانسه
486,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.gt.txt,16,تبعه,حدود مسیلهسنه كلینجه رای منیر مشكل كشا و ضمیر مهر نظیر عالم ارالرینه روشنادر كه تبعه ایرانیهدن اولان اكراد ایله دیكر صونف اهالی بیننده
487,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-005.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-005.gt.txt,1,دیڭله,دیڭله ده ییلدیزلری، شو خطبه شیریننی، نامه نورینی حكمت باق نه تقریر ایلمیش۔
488,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-002.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-002.gt.txt,10,یازیلمش,شعر بیلمدیگم ایچون شعر قاعدهسنه كیرمدی۔ تخطر اولدیغی كبی یازیلمش۔ دردنجی مكتوب ایله اوتوز ایكنجی
489,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.gt.txt,4,مدعای,موضوع بحث اولان مدعای اخلاص و اختصاصه بر دلیل جدید كوسترلمشدر و بو كره اولجانب حقایق جالبه عودتنده بك دخی
490,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.gt.txt,5,مسجد,شو سماوات اهلنه برر مسجد سیار، برر خانه دوار، برر علوی اشیانه، برر مصباح نوار، برر كمی جبار، برر طیارهلرز بز۔
491,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-015.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-015.gt.txt,1,همت,همت بیورولماسی سیاقنده تذكره
492,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-018.png,675e3a55-9125-4502-8f60-b8a5ab6af227-018.gt.txt,25,جزا,اولنان امتعه  و اشیا و الات و ادواتدن برینی عدم دقت و اهتمامدن ناشی تلف و ضایع ایتدیكی تحقق ایدر ایسه  اول اشیانك بهاسی جزا كندوسنه  تضمین
493,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-000.png,675e3a55-9125-4502-8f60-b8a5ab6af227-000.gt.txt,20,ماهه,یدنجی ماده الت جارحهدن معدود اولمیان شیلر ایله بربرلرینی ضربه جسارت ایدنلرك قباحتلری درجهسنه كوره اون بش كوندن اوج ماهه قدر حپس ایله
494,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-007.png,54ec03e8-858e-4976-9e36-f4a1945e5130-007.gt.txt,14,كیمهسنهیی,احراق بیك-نار ایلهیوب بیل-جمله اموال و اشیالر غارت و اهالی قریهدن ایكی نفر كیمهسنهیی بلا-جرم قتلن اعدام
495,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-007.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-007.gt.txt,8,صرف,بونك ایچون اوستوریهده ایكی بیك غروش قدر صرف ایلمیش اولمسیله دولت عالیه طرفندن دخی برات مذكوره مقابل بر كونه ماصرف الیناجق اولور ایسه بوندن قاچینمهیهجغنی سویلهمش و الت
496,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-024.png,675e3a55-9125-4502-8f60-b8a5ab6af227-024.gt.txt,9,مجموع,دخی والی ایله مجلس احكام حامی قوسی اولهجغندن مجموع علما و امرا و مصالح میریهده قوللانیلان كافه مامورین و مستخدمین امور مامورهلرینه دایر
